Index,Title,Sentiment,Class,Entity1
152,  WK-eindstand 2020 na de Formule 1 Grand Prix van Abu Dhabi  ,0.0,Neutral,
152,,0.0,,
152,,0.0,,
153,"  Verstappen zegeviert glorieus in slotrace: ""Dit is echt genieten""  ",0.30875,Positive,Verstappen
153,,0.30875,,
153,,0.30875,,
154,  F1 Grand Prix Abu Dhabi uitslag: Verstappen pakt tiende F1-zege  ,0.24880952380952379,Positive,Verstappen
154,,0.24880952380952379,,
154,,0.24880952380952379,,
155,  Verstappen sluit F1-seizoen 2020 af met dominante overwinning  ,0.14148148148148149,Neutral,Verstappen
155,,0.14148148148148149,,
155,,0.14148148148148149,,
156,  Lees terug - Liveblog Grand Prix Formule 1 van Abu Dhabi 2020  ,0.20576923076923087,Positive,
156,,0.20576923076923087,,
156,,0.20576923076923087,,
157,"  Wolff duidelijk: ""Bottas verliest zitje niet aan Russell voor 2021""  ",0.2137797619047619,Positive,Russell
157,,0.2137797619047619,,Bottas
157,,0.2137797619047619,,
158,"  Mercedes kampt met MGU-K-probleem, schroeft vermogen wagens terug  ",0.22208333333333335,Positive,Mercedes
158,,0.22208333333333335,,
158,,0.22208333333333335,,
159,  Stroll moet oude krachtbron sparen in strijd met McLaren om P3  ,0.18841954022988505,Positive,Stroll
159,,0.18841954022988505,,McLaren
159,,0.18841954022988505,,
160,  Albon verwacht Verstappen van dienst te kunnen zijn in Abu Dhabi  ,0.16484523809523807,Positive,Verstappen
160,,0.16484523809523807,,Albon
160,,0.16484523809523807,,
161,"  Kan Verstappen afsluiten met winst? ""Heb niet echt een back-up""  ",0.20469086021505375,Positive,Verstappen
161,,0.20469086021505375,,
161,,0.20469086021505375,,
162,  VIDEO: Volledige startopstelling voor Grand Prix van Abu Dhabi  ,0.41666666666666663,Positive,
162,,0.41666666666666663,,
162,,0.41666666666666663,,
163,  Kwalificatieduels F1: Eindstand na kwalificatie GP van Abu Dhabi  ,0.3280701754385966,Positive,
163,,0.3280701754385966,,
163,,0.3280701754385966,,
164,  Leclerc stelt zichzelf teleur tijdens Q3 in Abu Dhabi  ,0.2613888888888889,Positive,Leclerc
164,,0.2613888888888889,,
164,,0.2613888888888889,,
165,  Sterke Norris vooral blij met klein verschil naar top-drie  ,0.31349206349206354,Positive,Norris
165,,0.31349206349206354,,
165,,0.31349206349206354,,
166,"  Horner looft Verstappen: ""Eigenlijk een perfecte ronde gereden""  ",0.40275862068965523,Positive,Verstappen
